NEWID	SPECIMEN_ID	COLLECTOR	NUMBER	ADDCOLL_LABEL	HERBARIOS	COLLDD	COLLMM	COLLYY	LABEL_NAME	NOME	GENUS	SP1	ESPECIE_ARTIGO	DETBY	DETMONTH	DETYEAR	OLDDETS	TAXON_NOTES	VERNACULAR	CLADO	ITS_TIP	CPDNA_TIP	NOTA_DE_HABITAT	NOTA_DE_SOLO	HABITOSTD	PLANT_DAP_CM	PLANT_HEIGHT_M	FERT	LABEL_NOTES	ALTITUDE_EST	ALTI_RANGE	LATITUDE	LONGITUDE	COORD_REF	COUNTRY	PROVINCE	MUNICIPIO	MINORAREA	NOTAS_LOCALIDADE	END
VIC2061	Vicen_2061	Vicentini, A.	2061		MO	28	7	2003		Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	7	2003		This is more likely to be P.coriacea or a hibrid between P.coriacea and P.plicata		Plicata			Campina	areia branca	Tree		6.4	Estéril		115		-1.9827777778	-60.0208333333	globalmapper srtm	Brasil	Amazonas	Presidente Figueiredo	Reserva Ecologica de Lajes	Reserva Ecologica de Lajes	endofline
COR114	Córdo_114	Córdoba, M.P.	114	Etter, A.; Muñoz, Y.; Baptiste, L.; Repizzo, A.	COAH	16	2	1995		Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	7	2005				Plicata					Shrub		2	Flower-old		300		2.6371388889	-69.2440833333	LABEL	Colombia	Guainía	Puerto Inírida			endofline
CAR14778	Cárde_14778	Cárdenas, D.	14778	Bucheli, Pilar	COL	28	4	2004		Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	10	2006				Plicata			Vegetación de sabana natural y orilla de carretera, alta presencia de Guacamaya superba. Borde de bosque		Shrub		4	Fruit	Fruto verde y raquis rojo.	125	100-150	3.4233333333	-67.8938055556	LABEL	Colombia	Guainía	Puerto Inírida	Resguardo La Ceiba	Resguardo La Ceiba-Caranacoa. Sector Huesito, carretera Huesito-El Pato. km 6 al 10.	endofline
PRA15995	Pranc_15995	Prance, G.T.	15995		INPA; MO; NY; P	2	11	1971	Pagamea  plicata Spruce ex Benth.    	Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Steyermark, A.	 	1977				Plicata			Caatinga on terra firme.	white sand				Bud		68.25		-0.1611111111	-66.8833333333	0ther label	Brasil	Amazonas	São Gabriel da Cachoeira	Estrada SGC-Camanaus	Road Camanaus-Uaupés, near Camanaus.	endofline
DAM3011	Damiã_3011	Damião, C.	3011		BM; INPA; MO	7	12	1978	Pagamea  plicata Spruce ex Benth.    	Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	 	2000	P. velutina Steyerm. [Silva, M. & Coêlho, D. 1980]			Plicata			terra firme	arenoso	Shrub		5	Fruit	Pouco comum. Frutos jovens.	86		0.0027777778	-68.25	map - lower uaupes	Brasil	Amazonas	São Gabriel da Cachoeira	Matapi	Rio Negro, margem direita do Waupés, Matapi	endofline
VIC2215	Vicen_2215	Vicentini, A.	2215		INPA	17	6	2004	plicata	Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	6	2004		214644	werraãma, durro (Baniwa)	Plicata			Campinarana	Solo de areia branca	Tree	10	6		Casca interna vermelha, seiva vermelha. Flores velhas (planta prov. estaminada). [Coletada em Etanol 90%]	87		-0.1561111111	-66.985		Brasil	Amazonas	São Gabriel da Cachoeira	Estrada SGC-Camanaus	Estrada SGC-Camanaus, km 20, ramal do Quidaban. Comunidade Baniwa Areial. Beira de estrada. 	endofline
VIC2259	Vicen_2259	Vicentini, A.	2259	Rodrigues, L.	INPA; MO	27	6	2004	plicata	Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	6	2004		214687 This could be related to the Iquitos P.plicata and the South Amazonian clade...	werraãma, durro (Baniwa)	Plicata			Caatinga alta (até 15 m de altura com muita Micrandra).		Tree	6	3		Material estéril, TESTEMUNHO, de amostra de folha em sílica-gel para estudo de filogenia molecular.  [Coletada em Etanol 90%]	69		0.5588888889	-67.3980555556		Brasil	Amazonas	São Gabriel da Cachoeira	Vila de Jauacanã	São Felipe. Rio Içana. Comunidade de Jauacanã. Trilha que sai atr·s da comunidade para caranazal. 	endofline
VIC2262	Vicen_2262	Vicentini, A.	2262	Rodrigues, L.	INPA; MO	27	6	2004	plicata	Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	6	2004		214690	werraãma, durro (Baniwa)	Plicata			Caatinga alta.		Tree	10	6		Casca interna vermelho sangue. InfrutescÍncias coletadas no solo. [Coletada em Etanol 90%]	69		0.5608333333	-67.4105555556		Brasil	Amazonas	São Gabriel da Cachoeira	Vila de Jauacanã	São Felipe. Rio Içana. Comunidade de Jauacanã. Trilha do outro lado do rio Içana que vai para o rio Cubate. 	endofline
VIC2222	Vicen_2222	Vicentini, A.	2222	Rodrigues, L.	INPA; MO	21	6	2004	plicata	Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	6	2004		214650	werraãma, durro (Baniwa)	Plicata			Floresta de caating	areia nao inundavel	Tree	8	7		Ritidoma fissurado rÌgido. Casca interna vermlho sangue com seiva. InfrutescÍncia vermelha com frutos verdes. [Coletada em Etanol 90%]	111		1.2797222222	-68.5416666667		Brasil	Amazonas	São Gabriel da Cachoeira	Vila Juivitera	Rio Içana. Comunidade Baniwa de Juivitera, trilha que sai atr·s da comunidade por floresta de caatinga. 	endofline
VIC2251	Vicen_2251	Vicentini, A.	2251	Rodrigues, L.; Apolinario, R.; Apolinario R.	INPA; MO	25	6	2004	plicata	Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	6	2004		214679	werraãma, durro (Baniwa)	Plicata			Floresta de encosta  próximo ao topo da serra (pouco diversa, caatinga alta). 	Solo rochoso, raso e com tapete de raízes (arenito).	Tree	10	7		Infrutescência vermelha, frutos verdes. [Coletada em Etanol 90%]	579		1.4391666667	-68.1586111111		Brasil	Amazonas	São Gabriel da Cachoeira	Serra Tunuhy	Rio Içana. Serra do Tunuí. Local conhecido como a Pata de Veado. 	endofline
VIC2212	Vicen_2212	Vicentini, A.	2212		INPA; MO	17	6	2004	plicata	Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	6	2004		214641	werraãma, durro (Baniwa)	Plicata			Borda de estrada		Small tree	2	2		Seiva vermelha na casca viva. Material estéril, TESTEMUNHO, de amostra de folha em sílica-gel para estudo de filogenia molecular. [Coletada em Etanol 90%]	36		-0.1505555556	-66.9480555556	GPS	Brasil	Amazonas	São Gabriel da Cachoeira	Estrada SGC-Camanaus	Estrada SGC-Camanaus, km 20, ramal do Quidaban. Comunidade Baniwa Areial. Campinarana alta alterada, solo de areia branca.	endofline
VIC2248	Vicen_2248	Vicentini, A.	2248	Rodrigues, L.; Apolinario, R.; Apolinario R.	MO	25	6	2004	plicata	Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	6	2004		214676	werraãma, durro (Baniwa)	Plicata			Floresta de encosta próximo ao topo da serra (caatinga alta). 	Solo arenoso e rupícula (arenito).	Tree	4	4		Material estéril, TESTEMUNHO, de amostra de folha em sílica-gel para estudo de filogenia molecular.  [Coletada em Etanol 90%]	551		1.4386111111	-68.1580555556		Brasil	Amazonas	São Gabriel da Cachoeira	Serra Tunuhy	Rio Içana. Serra do Tunuí. Local conhecido como a Pata de Veado. 	endofline
SPR2342	Spruc_2342 	Spruce, R.	2342 		BM; F	30	11	1851	Pagamea  plicata Spruce ex Benth.    	Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	10	2006				Plicata								Fruit		71		-0.1291666667	-67.0916666667	GNDB - Sao Gabriel da Cachoeira	Brasil	Amazonas	São Gabriel da Cachoeira	rio Negro	ad Rio Negro	endofline
SPR2243	Spruc_2243	Spruce, R.	2243		NY	30	11	1851	Pagamea  plicata Spruce ex Benth.    	Pagamea plicata Spruce ex Benth.	Pagamea	plicata	plicata	Vicentini, A.	10	2006		POSSIBLE TYPE, cited in MFB as 2342 [Published in: J. Linn. Soc., Bot. 1: 109. 1857.]		Plicata								Fruit		72.5		-0.1333333333	-67.0833333333	GNDB - Sao Gabriel da Cachoeira	Brasil	Amazonas	São Gabriel da Cachoeira		Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliae boÁrealis	endofline
VIC1385	Vicen_1385	Vicentini, A.	1385	Hopkins, M.J.G.; Assunção, P.A.C.L.	INPA	4	9	1998	guianensis	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Ramos, J.	8	1999	Pagamea sp. 1			Plicatiformis			                                                                                                                                                                                                                                                             9		Shrub		1.5	Fruit	Nas ilhas arbustivas no campo limpo.	50		-1.8125	-61.7583333333	OTHER LABEL FROM SAME SITE	Brasil	Amazonas	Barcelos	Campina do Patauá	Parque Nacional do Jaú. Campina do Pataua, Baia 2; área não queimada.	endofline
VIC1763	Vicen_1763	Vicentini, A.	1763	de Souza, E.E.	INPA	23	7	2001	guianensis	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	8	2004	P. guianensis Aubl. [Vicentini 7/2001]			Plicatiformis			Campinarana aberta	areia branca	Shrub		1	Fruit	Folhas glabras. Fruto verde.	51		-1.8130555556	-61.7608333333	GPS DATUM SWA	Brasil	Amazonas	Barcelos	Campina do Patauá	Parque Nacional do Jaú - Campina do Patauá - Trilha acampamento à trilha da campinarana baixa	endofline
VIC1766	Vicen_1766	Vicentini, A.	1766	de Souza, E.E.	INPA; MO	23	7	2001	guianensis	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	8	2004	P. guianensis Aubl. [Vicentini 7/2001]			Plicatiformis			Campinarana aberta	areia branca	Shrub		0.3	Estéril	Folhas com pêlos brancos abaxialmente.	49		-1.8155555556	-61.7641666667	GPS DATUM SWA	Brasil	Amazonas	Barcelos	Campina do Patauá	Parque Nacional do Jaú - Campina do Patauá - Trilha acampamento à trilha da campinarana baixa	endofline
VIC1767	Vicen_1767	Vicentini, A.	1767	de Souza, E.E.	INPA; MO	23	7	2001	guianensis	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	8	2004	P. guianensis Aubl. [Vicentini 7/2001]			Plicatiformis			Campinarana aberta	areia branca	Shrub		0.3	Estéril		53		-1.8172222222	-61.7661111111	GPS DATUM SWA	Brasil	Amazonas	Barcelos	Campina do Patauá	Parque Nacional do Jaú - Campina do Patauá - Trilha acampamento à trilha da campinarana baixa	endofline
MAR1187	Marin_1187	Marin, E.	1187		MO; PORT	30	4	1990	Pagamea  plicatiformis Standley    	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	5	2002	P. guianensis Aubl. [Taylor, C.M. 1996]	Det. as P. guianensis by Taylor 1994. But leaves with long hairs.		Plicatiformis			arbustal	arena-cuarzosa	Shrub		2	Fruit	Fruto de color verde.	130		3.8333333333	-66.7333333333	LABEL	Venezuela	Amazonas	D. Atabapo	Santa Barbara del Orinoco	44 km al S-E of city	endofline
WIL14190	Willi_14190 	Williams, Llewelyn	14190 		F; US; VEN	9	2	1942	Pagamea  plicatiformis Standley    	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Steyermark, A.	 	1963				Plicatiformis			margen de la selva		Tree		5	Estéril	Fruto globoso, pequeño, verde oscuro, en racimos terminales.	127		2.7363888889	-67.5625	GNDB - Maroa	Venezuela	Amazonas	D. Casiquiare	Maroa		endofline
AYM9150	Aymar_9150	Aymard, G.	9150		MO; NY; PORT	25	4	1991	Pagamea  plicatiformis Standley    	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	2	2002	P. guianensis Aubl. [Taylor, C.M. 1994]			Plicatiformis			Sabanas con dominancia de Rapateaceae					Fruit	NY duplicate as P. sp.	160		2.3774	-66.75	LABEL	Venezuela	Amazonas	D. Casiquiare	Canal de Cassiquiare	Caño San Miguel. Casiquiare. Las Tinajas y el caño Iqueven.	endofline
BUN3690	Bunti_3690	Bunting, G.S.	3690	Akkermans, L.M.A.; Van Rooden, J.	VEN	11	7	1969		Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	8	2004	P. hirsuta (Steyermark)	Steyermark notes “pubescence very reduced on fruiting specimen”, but identified it incorrectly leaves bullate with glossy  areas below		Plicatiformis					Small tree		4	Flower	Leaves coriaceous, very deeply sulcate-nerved adax., rich to medium green, semiglossy; abax. very glossy light green. flowers lavender. Fruits with receptacle and calyx red, fruit proper green and glossy becoming dark blued, obovoid, 8 x 7 mm.	130	125-140	2.8666666667	-67.4333333333	MAP	Venezuela	Amazonas	D. Casiquiare	Yavita	Alrededores de Yavita (rio Temi) y cerca de la carretera Yavita-Pimichín hasta el km 5 hacia Pimichín	endofline
DAV26755	David_26755	Davidse, G.	26755	Miller, J.S.	F; MO; NY; PORT; VEN	28	6	1984	Pagamea  plicatiformis Standley    	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Steyermark, A.	 	1984				Plicatiformis			Forest along river		Tree		5	Fruit	Inflorescence branches dark red; fruit green.	80		1.3333333333	-66.4333333333	LABEL	Venezuela	Amazonas	D. Rio Negro	río Baría	Small laja along the lower part of the rio Baria	endofline
CLA8257	Clark_8257	Clark, H.L.	8257		MO; NY	25	11	1981	Pagamea  plicatiformis Standley    	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	 	2000	Det. as Pagamea plicata plicata by Dwyer, 1984.	However is identical specimen det as Pag. plicatiformis by Steyermark (Davidse 26755) and both do not have the papillose epidermical layer on the lower leaf surface thatcaracterize the other specimens under P. plicata.stipules are diminute midrib is not impressed above		Plicatiformis								Flower		119		1.9333333333	-67.05	LABEL	Venezuela	Amazonas	D. Rio Negro	San Carlos de Rio Negro	ca. 20 km S of confluence of Rio Negro and Brazo Casiquiare.	endofline
VIC2068	Vicen_2068	Vicentini, A.	2068	Carneiro, A.	INPA	14	8	2003		Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	10	2006				Plicatiformis			Campinarana Baixa, ao longo do paleocanal, area encharcada. Ocorre em simpatria com P. coriacea e P. plicatiformis. Comum. 	areia branca	Small tree	3	4	Flower; Fruit	nao tem resina	50		-2.7833333333	-60.2555555556	globalmapper srtm	Brasil	Amazonas	Manaus	igarapé Tarumã-mirin	Paleocanal do Tarumã-Mirim, Estrada do Pau Rosa, final do Ramal do Novo Amanhecer, por trilha ca. 4 km em direção ao rio	endofline
LIM598	Lima,_598	Lima, J.	598		INPA	31	10	1983	Pagamea cf. hirsuta Spruce ex Benth.    	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	8	2004	P.hirsuta (Vicentini 8-2001)			Puberula			Campinarana	arenoso	Small tree		6	Flower	Flores brancas	126		-1.9941666667	-59.5619444444	globalmapper srtm	Brasil	Amazonas	Presidente Figueiredo	UH-Balbina	Balbina. Estrada de acesso a estação de desmatamento, margem direita do rio Uatumã, acima da barragem	endofline
VIC2051	Vicen_2051	Vicentini, A.	2051		INPA; MO	28	7	2003	P. cf. plicatiformis	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	7	2003		the two types of hairs present below		Puberula			Campina	areia branca	Small tree		3.5	Estéril		130		-1.9375	-60.0833333333	globalmapper srtm	Brasil	Amazonas	Presidente Figueiredo	Cachoeira da Iracema	Cachoeira da Iracema, trilha entre Iracema e Araras	endofline
STE20399	Stewa_20399P	Steward, W.C.	20399P		INPA; MO; NY; US	21	2	1974	Pagamea  plicatiformis Steyerm.    	Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	5	2002				Puberula			Low forest	flooded white sand				Fruit	Det as Pagamea guianensis var. guianensis by Kirkbride 1976 - leaves bullate with erect hairs beneath.	93.25		-1.6544444444	-60.1455555556	MAP	Brasil	Amazonas	Presidente Figueiredo	BR-174 Manaus-Caracaraí	BR-174, km 140 (Manaus-Caracaraí)	endofline
RUD7224	Rudas_7224	Rudas, A.	7224	Prieto, A.; Angel, D.; Cárdenas, D.; Celis, M.	COAH	22	3	1998		Pagamea plicatiformis Steyerm.	Pagamea	plicatiformis	plicatiformis	Vicentini, A.	10	2006		OR P.PLICATA		Plicatiformis			En formación de sabana 	sobre suelo muy arenoso y blanco, en zona inundable	Small tree	7.5	7.5	Estéril	Inflorescencias verdes (SPECIMEN STERILE)	80		3.5333333333	-67.85	LABEL	Colombia	Guainía	Puerto Inírida	Resguardo La Ceiba	Resguardo indígena Almidón-La Ceiba. Comunidad La Ceiba. Cerca al Caño Agujõn.	endofline
MAR12331	Marti_12331	Martinelli, G.	12331	Ferreira, C.A.; Mota, C.D.A.; Batista, F.; Farney, C.	F; INPA; MO; NY	7	12	1987	Pagamea  puberula Steyerm.    	Pagamea puberula Steyerm.	Pagamea	puberula	puberula	Vicentini, A.	5	2002	P. guianensis Aubl. var. pilosa Standl. [Boom, B. 1990]	Lower leaf surface with dense indument of erect hairs. Parecida com P.plicatiformis do Jau.....		Macrophylla			Campos e matas de galeria	areia branca	Tree		7	Flower	Folhas discolores; inflorescência avermelhada; flores em botões verdes.	195.25		-1.2180555556	-55.175	MAP	Brasil	Pará	Alenquer	Campos de Ariramba	Campos de Ariramba, rio Jaramacarú. Cachoeira do Jaramacarú.	endofline
MAR6867	Marti_6867	Martinelli, G.	6867		INPA; MO; NY; UNB	8	6	1980	Pagamea  puberula Steyerm.    	Pagamea puberula Steyerm.	Pagamea	puberula	puberula	Vicentini, A.	5	2002	P. guianensis Aubl. var. pilosa Standl. [Kirkbride, J.H   1983]			Macrophylla			campos	areia branca				Fruit		100		-1.2180555556	-55.1833333333	MAP	Brasil	Pará	Alenquer	Campos de Ariramba	Campos de Ariramba, rio Jaramacarú.	endofline
DUC8462	Ducke_8462 	Ducke, A.	8462 		F; US	21	8	1907	Pagamea  puberula Steyerm.    	Pagamea puberula Steyerm.	Pagamea	puberula	puberula	Steyermark, A.	 	 				Macrophylla			campos		Small tree		3.5	Flower-old	Flor albis.	29		-2.1333333333	-56.7330555556	GNDB - Faro	Brasil	Pará	Faro	Campos do Chicodacá	In sabulosis Campos do chicodacá frequens. Campos a E de Faro.	endofline
DUC10654	Ducke_10654	Ducke, A.	10654		F	6	2	1910	Pagamea  puberula Steyerm.    	Pagamea puberula Steyerm.	Pagamea	puberula	puberula	Vicentini, A.	4	2002	P. guianensis Aubl. var. pilosa Standl.			Macrophylla			Facha de matta a beira dum riacho					Flower-old		29		-2.1333333333	-56.7330555556	GNDB - Faro	Brasil	Pará	Faro	Campos do Chicodacá	Região dos campos a E de Faro	endofline
MON84	Monte_84	Monteiro, O.P.	84	Lima, J.	INPA; US	10	6	1972	Pagamea  puberula     	Pagamea puberula Steyerm.	Pagamea	puberula	puberula	Vicentini, A.	5	2002	P. guianensis Aubl. [Kirkbride, Jr. 1977]			Macrophylla			Mata de Terra-firme	argiloso	Tree	20	10	Fruit	Frutos verdes, cálice vermelho. Madeira dura, pesada, casca fina.	53		-3.02	-60.02	MAP	Brasil	Amazonas	Manaus	AM-10 Manaus-Itacoatiara	Manaus-Itacoatiara, km 138	endofline
DUC11338	Ducke_11338	Ducke, A.	11338		F	4	12	1910	Pagamea  puberula Steyerm.    	Pagamea puberula Steyerm.	Pagamea	puberula	puberula	Vicentini, A.	4	2002	P. guianensis Aubl. var. pilosa Standl.			Macrophylla			Campina-rana de matta pantanosa					Fruit		269.33333333		-1.1666666667	-55.5833333333	OTHER LABEL FROM SAME SITE	Brasil	Pará	Óbidos	Campos do Ariramba	Região do Alto Ariramba, perto do Jaramacarú	endofline
DUC11401	Ducke_11401	Ducke, A.	11401		F	9	12	1910	Pagamea  puberula Steyerm.    	Pagamea puberula Steyerm.	Pagamea	puberula	puberula	Vicentini, A.	4	2002	P. guianensis Aubl. var. pilosa Standl.			Macrophylla			Matta do barranco dum igarapé					Flower		274.33333333		-1.1666666667	-55.5916666667	OTHER LABEL FROM SAME SITE	Brasil	Pará	Óbidos	Campos do Ariramba	Região do Alto Ariramba, campina da cachoeira Jerminus	endofline
DUC11284	Ducke_11284	Ducke, A.	11284		F	2	12	1910	Pagamea  puberula Steyerm.    	Pagamea puberula Steyerm.	Pagamea	puberula	puberula	Vicentini, A.	10	2006	P. guianensis Aubl. var. pilosa Standl.			Macrophylla			Campina pantanosa					Flower		271.5		-1.1722222222	-55.5861111111	OTHER LABEL FROM SAME SITE	Brasil	Pará	Óbidos	Campos do Ariramba	Região do Alto Ariramba, campina do Jaramacarú	endofline
NEE42631	Nee, _42631	Nee, M.	42631		MO; NY	25	2	1992	Pagamea  plicatiformis Steyerm.    	Pagamea puberula Steyerm.	Pagamea	puberula	puberula	Vicentini, A.	8	2004	c(\P. guianensis [Nee, M. 1992]\, P.plicatiformis [Vicentini 5/2002])			Macrophylla			Campinarana forest					Fruit	Leaves with a dense indument of erect hairs beneath; frutis very large, unusuall for P. guianensis.	100		-2.4166666667	-59.9	LABEL	Brasil	Amazonas	Rio Preto da Eva	PDBFF-Reserva 3402	PDBFF, 0.5 km S of SE border of Reserva 3402.	endofline
RIM10573	Rimac_10573	Rimachi, M.Y.	10573		MO; NY; USM	12	5	1993	guianensis	Pagamea guianensis morfotipo “iquitos”	Pagamea	sp. nov. resinosa	sp.H	Vicentini, A.	5	2002				Iquitos			monte abierto varillal					Fruit		140		-4	-73.2180555556	MAP	Peru	Loreto - Maynas	Fernando Lores	Carretera Iquitos-Nauta	Iquitos-Nauta km 7 desde Quisto Cocha.	endofline
VIC2195	Vicen_2195	Vicentini, A.	2195	Zarate, R.; Amasifuen, C.A.G.; Amasifuen, C.A.G.	AMAZ; HUT; INPA; MO; USM	5	3	2004	guianensis	Pagamea guianensis morfotipo “iquitos”	Pagamea	sp. nov. resinosa	sp.H	Vicentini, A.	3	2004		Syntópica com Pagamea plicataII e P. guianensis		Iquitos			Varillal seco e alto (20-25 m dossel)	areia-branca com tapete de raizes	Tree	5	4	Fruit	Frutos verdes, raques da infrutescência vermelha.	127		-3.9144444444	-73.4041666667	GPS	Peru	Loreto - Maynas	Iquitos	Carretera Iquitos-Nauta	Carretera Iquitos-Nauta, km 22, Camino para Llanchama, ca. 2.5 km de la carretera	endofline
RIM8254	Rimac_8254	Rimachi, M.Y.	8254		F; MO; NY; USM	9	9	1987	guianensis	Pagamea guianensis morfotipo “iquitos”	Pagamea	sp. nov. resinosa	sp.H	Vicentini, A.	5	2002				Iquitos			Monte alto	arcilloso	Tree		5	Fruit	Corolla white; fruits green.	150		-4.3636111111	-73.4725	MAP	Peru	Loreto - Loreto	Nauta	Carretera Iquitos-Nauta	Iquitos-Nauta km 10.	endofline
WIL14544	Willi_14544	Williams, Llewelyn	14544		F, NY	0	0	1942	Pagamea  sessiliflora Spruce ex Benth    	Pagamea sessiliflora Spruce	Pagamea	sessiliflora		Steyermark, A.	 	1963												Fruit		100		1.9166666667	-67.0666666667	LABEL	Venezuela	Amazonas	D. Rio Negro	San Carlos de Rio Negro		endofline
WIL14547	Willi_14547	Williams, Llewelyn	14547		F, US, VEN	3	1	1942	Pagamea  sessiliflora Spruce ex Benth    	Pagamea sessiliflora Spruce	Pagamea	sessiliflora		Steyermark, A.	 	1963									Shrub		1.25	Fruit	Fruto verde obscuro, algo lustroso y el cálix colorado; la corteza morena, algo áspera y la madera amarillenta.	100		1.9166666667	-67.0666666667	LABEL	Venezuela	Amazonas	D. Rio Negro	San Carlos de Rio Negro	A lo largo de la margen de los conucos	endofline
